name,ekin_MeV,posX_mm,posY_mm,posZ_mm,momX,momY,momZ,process
e-,0.407916,-2.501,4.09986,-29.8842,-0.322303,0.730673,0.601862,eIoni
e-,0.128059,-6.79561,5.90401,-7.12736,-0.207063,0.216336,0.954109,compt
e-,0.0239143,0.0416484,0.259507,-50.2669,-0.339076,-0.920755,0.192971,eIoni
gamma,0.00455228,0.205281,0.35346,-47.2048,0.114398,0.142963,0.983094,eBrem
e-,0.703964,5.58911,-1.35593,-26.5111,0.409443,0.398506,0.8207,eIoni
e-,0.00401428,0.215317,0.366001,-47.1186,-0.445265,-0.682383,-0.579735,phot
e-,0.00131321,0.347495,-0.292849,-51.1775,-0.505161,0.861795,0.0460541,eIoni
gamma,0.00778464,-1.27087,-2.84911,-33.7194,-0.0333178,-0.737823,0.674171,eBrem
e-,0.00724664,-1.29075,-3.28927,-33.3172,0.877965,-0.300788,0.37243,phot
e-,0.756576,0.843123,-1.65821,-34.9688,0.14401,-0.732598,0.665253,eIoni
e-,0.00165167,-0.0279596,0.253139,-68.9125,-0.873736,0.475235,0.10362,eIoni
e-,0.00176553,-0.191129,-0.284346,-58.0744,0.30454,-0.951691,0.0392427,eIoni
gamma,0.990504,-0.276053,-0.317225,-49.5148,-0.216581,0.165991,0.96205,eBrem
e-,0.47379,-4.3707,-0.688047,-34.8977,-0.940856,0.324918,-0.0960108,eIoni
e-,0.726989,-7.46209,5.19024,-17.5946,-0.405906,0.21259,0.888845,compt
gamma,0.00777255,1.51535,-1.32888,-36.7182,0.504678,0.470363,0.72392,eBrem
e-,0.537857,9.701,-1.19131,-26.7396,0.965081,0.106196,-0.239459,eIoni
e-,0.00723455,1.72443,-1.13402,-36.4183,-0.519515,0.305883,-0.797835,phot
e-,0.00110174,0.496049,-0.0333429,-56.0888,-0.972012,0.233274,0.0278497,eIoni
e-,0.743399,0.558854,-0.833139,-34.144,0.000955945,0.867296,0.497793,eIoni
gamma,0.0381418,0.0388738,-0.144878,-48.731,0.0732906,-0.271957,0.959515,eBrem
e-,0.00418231,0.414002,-1.53685,-43.8199,-0.326972,-0.500426,0.801663,compt
e-,0.993054,0.703281,1.47191,-35.6435,0.538028,0.097628,0.837254,eIoni
e-,0.636305,0.140625,0.0627245,-44.471,0.206146,0.706482,0.677043,eIoni
e-,0.483482,0.0710935,-0.106135,-42.6731,0.702669,-0.425846,0.57001,eIoni
gamma,0.131412,0.443762,0.604533,-43.464,-0.89817,-0.381321,-0.218826,eBrem
gamma,0.0340934,1.96859,-0.70209,-40.3471,0.806355,-0.408143,0.428031,eBrem
e-,0.00050088,31.0817,-16.7755,-26.0506,-0.0127121,-0.0720902,0.997317,compt
e-,0.00194517,31.2633,-16.8526,-26.2783,0.920828,0.244821,-0.303543,compt
e-,0.0300348,13.6329,-26.2021,-32.8051,0.56928,-0.287874,-0.770097,phot
e-,0.0128095,-0.3793,-0.431728,-69.0954,0.89364,-0.427268,0.137292,eIoni
e-,0.660756,-1.01254,-0.758999,-47.6165,-0.495629,0.526839,0.690502,eIoni
e-,0.00100387,-0.518411,0.370964,-89.4028,0.915198,0.393394,0.0874831,eIoni
gamma,0.00713607,-0.810624,0.473972,-44.1473,-0.212182,-0.109018,0.97113,eBrem
e-,0.00659807,-0.910783,0.422511,-43.6888,-0.715225,0.631421,-0.299601,phot
e-,1.02762,0.0950113,-7.5402,-33.3554,-0.738598,-0.673671,0.0253002,eIoni
e-,0.00163925,0.0806956,-0.0369908,-65.1212,-0.992066,0.0724577,0.102737,eIoni
gamma,0.0326407,-10.7432,0.308031,-34.5832,-0.597324,-0.210641,-0.773844,eBrem
e-,0.00203598,-12.5257,-0.320565,-36.8925,-0.871332,-0.0242624,-0.490093,compt
e-,0.0295295,14.9173,-6.82737,-32.1952,0.993961,0.0627891,0.0899953,phot
gamma,0.00991379,-0.711901,-3.54067,-40.8768,0.0295996,-0.39053,0.920114,eBrem
e-,0.00937579,-0.646756,-4.40018,-38.8518,-0.288799,0.660745,0.692829,phot
gamma,0.0239492,-0.281509,0.130115,-46.0697,0.0334976,0.125036,0.991587,eBrem
gamma,0.0518422,7.77515,-8.20625,-28.9168,0.389551,0.435322,-0.811631,eBrem
gamma,0.0444676,8.07752,-8.08169,-28.9138,0.321649,0.946342,-0.0312957,eBrem
e-,0.0234112,0.00944658,1.21616,-37.457,0.219709,0.975562,-0.0025148,phot
e-,0.00110217,0.0274663,-0.0616365,-85.4734,0.976101,0.214825,-0.0328316,eIoni
e-,0.00110646,0.0536928,-0.135838,-78.6493,0.8197,0.563532,0.102587,eIoni
e-,0.0150831,-0.264647,-0.478982,-52.1057,0.239303,0.961853,0.132559,eIoni
e-,0.00288518,-0.0421396,-0.0344243,-76.8408,-0.895228,-0.440425,0.0677607,eIoni
e-,0.00225097,-0.0415925,-0.0308271,-76.3601,0.195823,0.969645,0.146431,eIoni
e-,0.466036,-0.247622,0.279513,-43.0566,-0.823038,-0.0686316,0.563825,eIoni
e-,1.03143,-2.81712,3.05267,-32.1375,-0.880961,0.313033,0.35485,eIoni
e-,0.438368,0.634987,0.64024,-36.975,0.989772,0.069328,0.12468,eIoni
e-,0.53533,3.10445,0.83453,-33.8668,-0.210283,-0.322307,0.922984,eIoni
gamma,0.00569458,8.08496,1.27714,-31.1919,0.15161,-0.912343,-0.380322,eBrem
e-,0.00515658,8.09096,1.24108,-31.2069,-0.888547,-0.215092,-0.405239,phot
e-,0.949298,-0.0523335,-0.420257,-46.5031,-0.0932582,-0.880951,0.463927,eIoni
e-,0.571304,-1.16798,-1.74176,-41.8371,0.503905,-0.0655535,0.861268,eIoni
e-,0.664556,-2.30938,-3.61424,-36.569,0.463333,0.178633,0.867994,eIoni
gamma,0.0472359,-4.7605,-5.19356,-31.3423,-0.12027,-0.81274,0.570078,eBrem
e-,0.00239031,-6.37322,-16.0918,-23.698,0.288547,-0.924979,-0.247295,compt
e-,0.000860113,-7.88119,-15.6332,-20.8332,0.356226,0.69372,0.625983,compt
e-,0.0434041,-12.3293,-17.7132,-17.8781,-0.133022,-0.565115,0.814217,phot
gamma,0.79956,-0.475938,1.19118,-40.6414,-0.0699378,0.711516,0.69918,eBrem
e-,0.953901,-2.73506,2.06949,-36.3415,-0.414118,0.641349,0.645893,eIoni
e-,0.00197341,0.0131107,0.025329,-95.3636,-0.977361,-0.155328,0.143664,eIoni
e-,0.00108241,0.366908,0.417612,-69.6313,0.645382,-0.761814,0.0558697,eIoni
e-,0.396443,9.49031,-3.77236,-32.8126,-0.304325,-0.430851,0.849561,eIoni
e-,1.10383,-1.29345,-0.510198,-41.709,-0.626999,-0.609645,0.484981,eIoni
e-,0.419956,-2.03387,-1.19363,-37.1197,0.789877,-0.255224,0.557634,eIoni
e-,0.00691161,0.686939,-0.245848,-58.754,-0.0531964,0.986609,0.154183,eIoni
e-,0.00208777,0.720331,-0.269158,-57.7763,-0.990049,-0.0023618,0.140702,eIoni
gamma,0.108208,1.32709,-0.598503,-47.6047,0.0298815,-0.0147626,0.999444,eBrem
gamma,3.01983,0.0441711,-0.82659,-40.6994,-0.509673,-0.0868004,0.855978,eBrem
gamma,0.00694936,-1.23742,0.170126,-37.8998,-0.57194,0.700186,0.427345,eBrem
e-,0.00641136,-1.87719,0.953352,-37.4217,-0.722771,-0.422914,0.546577,phot
e-,0.0152345,3.6416,-1.74196,29.8084,-0.0996689,-0.7174,0.689495,compt
e-,0.00434815,6.66292,20.8956,35.7168,-0.52331,0.653533,-0.546847,compt
e-,0.0220858,15.9574,29.6963,47.2315,0.664132,0.362076,0.654086,compt
e-,0.00593037,-0.0416872,25.2907,34.3557,-0.468984,-0.864167,-0.182399,compt
e-,0.0103223,-1.12993,29.8121,32.1384,0.753745,-0.171034,-0.63452,compt
e-,0.00547607,-17.3823,48.8081,42.7155,-0.899437,0.432375,0.0637544,compt
e-,0.00667208,0.214508,49.6959,48.207,0.97155,-0.0376001,0.233833,compt
e-,0.00133249,0.621532,0.16137,-58.8589,0.0441501,0.65312,0.755966,eIoni
e-,0.00223057,-0.212997,-0.0496654,-78.6767,-0.783357,0.609012,0.124325,eIoni
e-,0.968764,7.54894,-4.4132,-33.0103,0.97722,0.170695,-0.126115,eIoni
gamma,0.0955988,0.152304,-0.0334499,-48.4152,0.276693,0.1698,0.945838,eBrem
gamma,0.0240541,5.68224,1.54645,-28.9824,0.516428,0.453508,0.726383,eBrem
e-,0.0235161,11.4611,6.62122,-20.8542,-0.659164,0.751995,0.00259266,phot
e-,0.0233442,21.9303,13.3312,26.0298,-0.0443806,0.365381,0.929799,compt
e-,0.00770575,0.0476805,-0.0727782,-73.8197,-0.412184,-0.904576,0.108839,eIoni
gamma,0.0597004,0.692375,0.499476,-45.0321,0.123602,0.134733,0.983143,eBrem
e-,0.00364721,0.85868,0.680757,-43.7093,-0.629221,0.0981059,0.77101,compt
e-,0.00924116,9.65724,2.87169,-41.6727,0.797524,0.277203,0.53583,compt
gamma,0.00661057,0.504031,0.36269,-42.8792,0.126571,0.205258,0.970489,eBrem
e-,0.00607257,0.661043,0.617315,-41.6753,0.776435,-0.587537,0.227922,phot
e-,0.485849,1.41581,0.815858,-35.5144,0.716444,0.516672,0.468785,eIoni
gamma,0.112503,0.312437,-2.76606,-29.2982,0.284083,-0.444103,0.849747,eBrem
gamma,0.191784,0.420604,-4.09847,-27.8596,-0.215777,-0.96227,-0.165762,eBrem
e-,0.013647,-6.20293,-33.6364,-32.9478,0.611272,-0.50491,-0.609436,compt
e-,0.00453988,8.52347,-15.6023,-4.73743,0.996756,-0.0642463,0.0484687,compt
e-,0.0374995,-0.0106642,0.00927669,-94.1493,-0.978987,-0.036837,0.200567,eIoni
e-,0.369757,3.79386,-1.85178,-35.9952,0.411474,-0.816299,0.405396,eIoni
gamma,0.0361332,4.26936,-4.32404,-25.9309,-0.0415734,-0.850469,-0.524381,eBrem
e-,0.00175112,-5.98087,0.648121,-92.6523,-0.199417,0.516193,-0.832933,eIoni
e-,0.00109615,-13.5607,1.8409,-87.4729,-0.462389,0.87572,0.138963,eIoni
e-,0.00273279,-14.5488,0.681109,-85.0426,-0.19314,0.253047,0.947979,eIoni
gamma,0.00305845,4.02094,13.5315,-27.3397,0.170603,0.828179,0.533868,eBrem
e-,0.00302997,4.04219,13.6347,-27.2732,0.900485,-0.166905,-0.401584,phot
e-,0.0021459,0.28742,-0.207931,-63.3546,-0.805852,-0.587886,0.0706601,eIoni
e-,0.00195734,0.0327007,0.0815721,-87.7935,-0.992626,-0.0937872,0.0767961,eIoni
e-,0.00286483,0.287401,0.382253,-66.3467,0.960302,0.272677,-0.0588896,eIoni
gamma,0.225593,-1.6551,2.47654,-34.3893,-0.289314,0.0491428,0.955972,eBrem
e-,0.00435501,-7.81683,3.52317,-14.0293,0.482049,-0.713786,0.508073,compt
e-,0.0577895,-41.8504,23.9545,49.2401,-0.476846,-0.402544,0.781394,compt
e-,0.0128268,-41.2793,29.504,49.0198,-0.369551,0.553902,-0.746073,compt
e-,0.00673375,-40.9784,30.0385,49.4158,-0.269663,0.0794325,0.959673,compt
e-,0.590312,1.13056,0.0187216,-41.8667,-0.405606,-0.312107,0.859112,eIoni
e-,0.746076,2.61477,-2.01111,-25.9551,0.769596,0.635294,0.0642123,eIoni
e-,0.00109123,-0.0535853,0.0127162,-75.1438,-0.31045,-0.945889,-0.0944198,eIoni
e-,0.690922,0.564307,-1.9995,-43.2146,-0.480761,-0.18483,0.857151,eIoni
gamma,0.137271,1.46551,-3.17879,-41.9838,0.484765,0.646793,0.588779,eBrem
e-,0.851641,1.47634,-3.18709,-41.9726,0.294917,-0.925899,0.236085,eIoni
e-,0.0219889,22.5446,24.9457,-16.3819,0.202524,0.0266912,0.978913,compt
e-,0.391987,0.0639406,0.0347584,-48.6647,0.806875,0.219627,0.548377,eIoni
e-,0.505531,1.04479,-1.85379,-35.2167,-0.038972,-0.796546,0.603321,eIoni
e-,0.00144596,-0.0148957,-0.0609707,-80.4378,0.0585867,0.998206,0.0123234,eIoni
e-,0.0021916,0.104663,-0.115637,-55.9665,-0.622338,-0.751678,0.218347,eIoni
gamma,0.0533356,5.75086,-2.56857,-30.8991,0.293868,-0.596839,0.746609,eBrem
gamma,0.010525,-1.90762,-1.20101,-38.0877,-0.28343,0.188342,0.940316,eBrem
e-,0.00998702,-2.36433,-0.897528,-36.5725,0.226095,-0.793784,-0.564614,phot
e-,0.00503589,0.223457,0.044925,-52.8768,0.255428,-0.956118,0.143511,eIoni
gamma,0.00340384,-0.531464,1.13826,-42.2768,-0.630563,-0.0041788,0.776127,eBrem
gamma,0.0806752,-3.95533,1.08166,-35.2233,-0.0948639,0.412384,0.906057,eBrem
e-,0.390806,-5.98296,3.02102,-26.0462,-0.735305,0.675795,0.0512504,eIoni
e-,0.000876186,-7.32574,15.7332,-3.03214,-0.502655,-0.651367,0.568382,compt
e-,0.00286584,-0.575428,1.13797,-42.2227,0.839717,0.414605,0.350682,phot
gamma,0.12358,1.32237,3.57532,-41.5833,-0.0929121,0.304584,0.947943,eBrem
e-,0.000826693,-1.55127,12.9957,-12.2647,0.0604973,0.97972,-0.191022,compt
e-,0.0323279,-5.58985,17.4388,37.0343,-0.598017,0.28213,0.750186,compt
e-,0.397368,3.54331,1.66556,-38.6286,-0.454517,0.63342,0.626253,eIoni
e-,0.00328956,0.00550095,0.00308841,-94.7929,0.168596,-0.979997,0.105741,eIoni
e-,0.45282,-0.560106,0.0835929,-35.6009,0.443779,-0.720772,0.532492,eIoni
e-,1.02938,0.411867,0.74832,-39.1065,0.482256,-0.341338,0.806795,eIoni
gamma,0.00911795,4.83191,1.22504,-30.7837,0.141022,0.073728,0.987257,eBrem
e-,0.00857995,4.89757,1.25937,-30.324,0.424578,0.896148,0.129042,phot
gamma,0.266455,0.350019,-0.0944612,-46.7065,-0.0300223,0.073537,0.99684,eBrem
e-,0.399358,7.69223,0.597534,-32.4835,0.593063,-0.804916,0.0196325,eIoni
e-,0.500717,9.02474,1.07055,-29.7817,0.989205,-0.145746,0.0152199,eIoni
e-,0.068473,-1.71588,4.96578,21.8883,0.653778,-0.0465806,0.755252,compt
e-,0.422285,5.61272,3.47545,-38.3958,-0.392565,0.75197,0.52956,eIoni
e-,0.00645488,-0.0461588,-0.190189,-81.661,0.867569,0.48558,0.107406,eIoni
gamma,0.00855062,-5.06917,2.57987,-33.9383,-0.659003,0.530009,0.533672,eBrem
gamma,0.0110551,-5.59096,3.12717,-33.5017,-0.61418,0.687548,0.387378,eBrem
e-,0.0110266,-6.11053,3.70881,-33.174,-0.735114,-0.62195,0.269788,phot
e-,0.00801262,-5.54696,2.96415,-33.5514,-0.558789,-0.744113,0.36613,phot
e-,0.418287,1.7588,-3.98311,-30.7426,0.00724765,0.428949,0.9033,eIoni
gamma,0.16369,0.908662,-6.03517,-28.5358,0.292276,-0.894329,0.338748,eBrem
e-,0.000890242,3.87719,-15.1185,-25.0953,-0.786158,0.615602,-0.0546813,compt
e-,0.00211818,10.9162,-24.6799,-22.2954,0.464292,0.258584,0.847094,compt
gamma,0.233789,-0.00761235,0.033373,-48.9427,0.317743,0.117586,0.940857,eBrem
gamma,0.319673,0.285919,-0.0248173,-47.6417,0.0332197,-0.166057,0.985556,eBrem
gamma,0.0139663,-0.125155,-0.514444,-37.227,-0.186449,-0.0749043,0.979605,eBrem
e-,0.395221,0.458095,-0.30341,-34.5284,-0.0177453,-0.919342,0.393058,eIoni
e-,0.35295,6.1879,-0.35305,-32.1073,0.982146,-0.10133,-0.158498,eIoni
e-,0.0134283,-0.949545,-0.845636,-32.8957,0.285837,-0.459915,0.840699,phot
e-,0.169972,3.39698,-15.5763,44.6569,0.224032,-0.143917,0.963897,compt
e-,0.0148654,-1.01782,-15.0047,38.8403,-0.954158,-0.292915,0.0615093,compt
gamma,0.258129,0.0290442,0.00276666,-48.6721,0.705829,-0.191668,0.68196,eBrem
gamma,0.16802,0.189812,-0.173984,-46.1759,-0.135734,-0.353199,0.925649,eBrem
e-,0.0668334,-2.29276,-6.634,-29.2457,-0.246447,-0.287649,0.925485,compt
e-,0.612111,1.1195,0.574245,-41.0795,0.396585,0.731472,0.55468,eIoni
gamma,0.272174,-0.590979,-0.175579,-47.3417,-0.547241,-0.104571,0.830417,eBrem
e-,0.271636,-38.1598,-7.35451,9.6675,-0.00779622,0.407331,0.913248,phot
e-,0.00148662,0.0892347,-0.274088,-68.261,0.169043,0.98235,0.0800812,eIoni
e-,0.00119278,0.311309,-0.659389,-50.3272,-0.96759,-0.214328,-0.133541,eIoni
gamma,0.00503169,-2.38205,-1.36227,-28.962,-0.503484,-0.158134,0.84941,eBrem
e-,0.00500321,-2.38729,-1.36391,-28.9532,0.0216849,-0.80848,-0.588124,phot
e-,0.455302,-0.308275,0.116086,-45.426,-0.840357,-0.1179,0.529056,eIoni
gamma,0.00641449,-2.61171,-1.44188,-36.0957,-0.39063,-0.318756,0.863599,eBrem
e-,0.00587649,-2.62503,-1.45274,-36.0662,-0.714451,0.564981,-0.412742,phot
e-,0.00125594,0.0297846,0.0295495,-89.5963,0.793211,-0.603199,0.0834631,eIoni
e-,0.00148257,0.00570538,0.000325906,-96.3361,0.93221,-0.347841,0.0999565,eIoni
e-,0.369058,1.55799,0.541098,-34.3194,-0.161822,0.831935,0.530753,eIoni
e-,0.445693,-1.19964,-2.08352,-39.9774,0.0382559,0.415019,0.909008,eIoni
gamma,0.0134513,-2.0871,-3.96614,-37.5269,-0.386672,-0.632009,0.671602,eBrem
e-,0.44085,-5.14563,-7.93283,-31.1921,0.609407,-0.680287,0.407226,eIoni
e-,0.000474636,-5.13841,-8.95346,-32.2272,-0.602671,-0.737615,0.304485,compt
e-,0.0119014,-2.78403,-6.17959,-32.347,-0.111933,0.990898,-0.0747822,phot
e-,0.0210392,-0.123376,0.190055,-50.3186,-0.777334,0.622423,0.0913324,eIoni
gamma,0.167208,-0.198813,-0.0201613,-39.7616,0.70011,-0.313513,0.641527,eBrem
e-,0.0516128,18.2392,-8.27682,-22.8664,0.384861,-0.644385,0.660795,compt
e-,0.0318695,25.56,19.652,-36.0034,0.502956,0.708474,-0.495076,compt
e-,0.00773252,18.8324,16.7174,-31.4576,-0.111576,-0.927725,0.356197,compt
e-,0.0054601,4.9556,32.5916,-29.3722,-0.796395,0.0157909,0.60457,compt
e-,0.00103365,0.0021295,0.0342988,-90.227,-0.132869,0.972565,0.190956,eIoni
gamma,0.0109202,-1.79487,0.21444,-38.8411,-0.267824,-0.1678,0.948743,eBrem
gamma,0.0047303,-0.340443,-8.61208,-30.6686,0.270121,-0.960972,-0.0597209,eBrem
e-,0.00470182,-0.309217,-8.72317,-30.6755,0.800099,-0.215303,-0.559899,phot
e-,0.0103822,-1.99411,0.0896133,-38.1353,-0.914212,-0.403564,-0.036776,phot
e-,0.00272002,-0.0134886,-0.0265711,-87.9607,0.85795,0.513158,0.0243176,eIoni
e-,0.529276,-12.1127,0.291717,-35.6595,-0.789263,-0.414312,-0.453221,eIoni
gamma,0.0254655,0.136971,1.32337,-42.9024,0.153064,0.370776,0.916022,eBrem
e-,0.0249275,3.21563,8.78098,-24.478,0.140757,-0.932716,0.332005,phot
e-,0.928943,3.51905,-0.815141,-37.7676,0.612336,0.323721,0.721283,eIoni
gamma,0.00358331,-0.058244,-0.140092,-48.3712,0.118234,-0.177135,0.977059,eBrem
e-,0.00304531,-0.0466769,-0.157422,-48.2756,0.72985,0.3047,0.611945,phot
gamma,0.152609,-7.0781,1.01407,-33.8686,-0.803504,-0.218951,0.553572,eBrem
e-,0.00284719,4.14005e-05,-9.31538e-05,-98.1804,0.436168,0.898429,0.0508264,eIoni
e-,0.00457498,0.0151432,-0.00435107,-91.4742,-0.212431,0.975917,0.0495957,eIoni
e-,0.00187192,0.0892995,-0.275182,-68.8974,0.646955,0.761987,-0.028724,eIoni
gamma,0.0278619,-4.66939,-17.5649,-43.94,-0.440765,-0.747202,-0.49741,eBrem
e-,0.00161845,2.10642,-29.0082,-57.3598,-0.395001,-0.885607,0.244282,eIoni
e-,0.00236958,3.21737,-29.5107,-57.8472,0.534768,0.721722,0.439478,eIoni
e-,0.00197739,15.4062,-37.5077,-61.4498,0.660881,0.528911,-0.532438,eIoni
e-,0.0137978,15.418,-39.2763,-61.5444,-0.950619,-0.301775,0.0724878,eIoni
e-,0.00138075,33.0093,-49.9617,-69.4739,0.261403,-0.481675,-0.836455,eIoni
e-,0.00128308,33.4792,-49.7146,-69.4734,0.541227,-0.702834,-0.461624,eIoni
e-,0.00209022,35.8558,-46.4674,-70.3004,-0.404251,0.755182,0.516025,eIoni
e-,0.00105425,12.5088,-38.1337,-61.2324,-0.589501,-0.789258,-0.171931,eIoni
e-,0.00169436,-0.0280815,0.134596,-91.5337,-0.603478,0.788771,0.116852,eIoni
gamma,0.284791,-0.53048,1.78039,-40.1628,-0.38575,0.286397,0.877025,eBrem
e-,0.0577271,-6.07963,5.90032,-27.5465,0.0645521,0.874238,0.481187,compt
e-,0.0850752,-40.9235,-32.1396,8.15766,-0.729203,-0.217853,0.648693,compt
e-,0.00111046,-0.0316895,-0.00694024,-90.5386,0.608106,0.79356,0.0216907,eIoni
gamma,0.00863725,2.12617,-6.03085,-35.096,0.262398,-0.715643,0.647304,eBrem
gamma,0.334912,3.84515,-9.46015,-29.7697,0.671045,-0.337437,0.660178,eBrem
e-,0.569613,4.02769,-10.1787,-29.4214,0.0606921,-0.700843,0.710729,eIoni
e-,0.00809925,2.49318,-7.0318,-34.1906,-0.156478,-0.46331,-0.872272,phot
gamma,0.00360782,1.05226,0.534303,-43.4211,0.384886,0.0619868,0.92088,eBrem
gamma,0.28626,13.3446,-11.423,-33.3501,0.374828,-0.783544,0.495542,eBrem
e-,0.00306982,1.06421,0.536227,-43.3925,-0.777333,0.562241,0.282203,phot
e-,0.00164543,-0.00674427,0.0133464,-92.842,-0.952506,-0.302226,-0.0373018,eIoni
e-,0.00422558,0.121322,0.0290748,-74.0507,-0.0607798,0.998127,0.00690756,eIoni
gamma,0.0608188,-3.15055,1.24228,-39.2507,-0.473084,0.102458,0.875039,eBrem
e-,0.482508,-4.75454,8.65316,-27.6312,-0.152338,0.0674646,0.986023,eIoni
e-,0.00697556,-42.3758,10.0449,32.6318,-0.102015,0.726604,0.67944,compt
gamma,0.0237238,0.899729,0.300451,-44.8384,0.282487,0.151129,0.947292,eBrem
gamma,0.0555635,1.73389,6.87922,-35.2108,0.109568,0.992369,0.0565537,eBrem
gamma,0.00443764,6.1053,10.006,-30.6029,0.654783,-0.042531,0.754619,eBrem
e-,0.00389964,6.12876,10.0045,-30.5758,-0.23678,-0.761231,-0.603707,phot
e-,0.00919595,3.97801,27.2044,-34.0525,0.369907,0.925136,0.0853985,compt
e-,0.000448035,8.37156,4.29785,-19.7824,0.673671,0.595136,0.438155,compt
e-,6.94298e-05,7.65341,3.44126,-19.3594,0.152411,-0.612341,-0.775764,compt
e-,0.0221168,4.12386,1.52827,-15.8884,0.352962,-0.426023,-0.83302,phot
gamma,0.0187086,-0.788211,-0.00135447,-43.9342,-0.495929,-0.0179248,0.868178,eBrem
e-,0.547256,-3.16721,-2.08663,-37.5161,0.544133,0.108992,0.83189,eIoni
e-,0.764415,-3.75828,-2.84656,-36.2701,-0.551678,0.109321,0.826862,eIoni
e-,0.0186801,-4.67598,-0.141873,-37.1283,-0.755191,0.642901,0.127922,phot
e-,0.00733277,0.0700944,0.113692,-59.9811,0.528969,0.845794,0.0694511,eIoni
e-,0.00161636,0.0618671,0.0974201,-53.0327,-0.935365,0.346296,0.071911,eIoni
gamma,0.271065,7.11124,6.61854,-32.4245,0.539514,0.363453,0.759491,eBrem
e-,0.00363631,0.445376,0.242289,-66.6517,0.0245974,0.993279,0.113103,eIoni
e-,0.639033,1.15576,-0.25078,-40.3948,-0.283207,0.295029,0.912552,eIoni
e-,1.13137,0.386947,-3.32483,-35.8335,0.221808,-0.731883,0.64432,eIoni
gamma,0.149269,2.24775,2.61688,-36.4186,0.0409365,0.104996,0.99363,eBrem
gamma,0.527862,2.31909,2.88867,-34.7384,-0.0335024,0.148075,0.988409,eBrem
e-,0.00382227,3.9079,6.87493,3.87754,0.395107,-0.82744,0.399041,compt
gamma,0.766799,1.49319,4.62841,-32.8532,-0.0706583,0.444212,0.893131,eBrem
e-,0.0523419,-0.0899958,14.5815,-12.8415,0.868201,0.408805,0.281259,compt
e-,0.464473,-15.1368,28.7116,23.0374,-0.214228,0.118348,0.969587,compt
gamma,0.0424382,3.40046,-3.20327,-42.0797,0.567366,0.133519,0.812569,eBrem
e-,0.353126,3.88615,-3.65083,-41.5112,0.621314,-0.758103,-0.198113,eIoni
e-,0.002274,20.5068,0.822376,-17.5804,0.625496,-0.382876,0.679824,compt
e-,0.0041493,15.0644,6.37297,-22.276,-0.353259,0.922743,-0.154123,compt
e-,0.0349104,15.147,0.399197,-23.2926,0.202832,-0.0930884,0.974779,phot
gamma,0.0603538,4.89839,2.88336,-35.0413,0.967388,0.250362,0.0384541,eBrem
e-,1.2365,5.24735,3.09423,-34.9082,0.986933,0.134066,-0.0893819,eIoni
e-,0.000373751,26.9668,8.5947,-34.1641,0.43072,-0.854519,-0.290307,compt
e-,0.00142113,30.3257,10.7921,-33.5569,0.186023,0.245577,0.951361,compt
gamma,0.0232695,0.117926,0.0731995,-48.8703,-0.0158371,-0.00283255,0.999871,eBrem
e-,0.717079,0.477791,1.18459,-40.0001,-0.375065,0.81455,0.442532,eIoni
e-,0.0227315,0.033507,0.0581007,-43.5405,0.309931,-0.474614,0.823823,phot
e-,0.00109548,-0.111004,0.10688,-85.9853,-0.824815,0.559675,0.0802745,eIoni
e-,0.00128644,-0.646576,0.406753,-76.7603,0.99057,0.0520375,0.126741,eIoni
gamma,0.346124,-8.05873,-2.69976,-26.5678,0.347322,0.45209,-0.821573,eBrem
e-,0.424327,2.84927,2.37666,-35.4578,0.460404,-0.796669,0.391595,eIoni
e-,0.0011278,-0.459846,0.165022,-51.7581,0.124714,-0.989598,0.0717128,eIoni
gamma,0.352907,-0.872806,-0.153443,-44.5623,-0.00673933,-0.31327,0.94964,eBrem
e-,0.155215,-1.06469,-9.07294,-17.5239,-0.215727,-0.65515,0.724044,compt
e-,0.0381406,1.10489,-4.88791,-17.0289,0.569228,0.390446,0.723555,compt
e-,0.00156085,0.737908,0.0765159,-54.1951,-0.501898,-0.856467,0.120678,eIoni
gamma,0.00580214,1.52393,0.135459,-46.208,0.13511,0.188575,0.97272,eBrem
e-,0.00526414,1.59044,0.228295,-45.7292,-0.594637,-0.717316,0.363133,phot
gamma,0.563324,-1.36675,-0.283328,-43.7221,0.00687152,-0.265923,0.96397,eBrem
gamma,0.016355,-1.7037,-0.477978,-41.3881,-0.195733,0.0274101,0.980274,eBrem
gamma,0.00683413,-1.72729,-0.481775,-41.2609,-0.223244,-0.0190446,0.974576,eBrem
e-,0.00629613,-1.77404,-0.485764,-41.0568,-0.539045,0.332569,0.77384,phot
e-,0.015817,-2.04301,-0.430461,-39.6888,-0.150847,0.976529,-0.153738,phot
e-,0.356869,-0.758774,-23.8114,41.567,0.230086,-0.344186,0.910273,compt
e-,0.0158524,-4.62042,-21.62,39.1844,-0.853402,0.1131,0.508835,compt
e-,0.00544132,-14.7861,-8.65019,10.3019,-0.760197,-0.61843,0.199111,compt
e-,0.0432531,-13.9183,-1.11507,-0.660748,-0.170497,0.936852,-0.30535,compt
e-,1.00263,1.83688,0.690181,-43.6193,0.816668,-0.0484058,0.575074,eIoni
gamma,0.044256,2.08655,3.45104,-36.6487,-0.693353,0.430599,0.577794,eBrem
gamma,0.283975,2.02773,3.58788,-36.5002,-0.337077,0.807141,0.484668,eBrem
e-,0.144087,-0.369074,9.3271,-33.0539,-0.400247,0.851285,0.339289,compt
